813,1,66,8,Tuesday,October,Maximizing Global SEO Performance,,Salon E,,Jason Brown,default,,"Advanced insights and tactical strategies for SEOs and businesses. Learn: <li>How to increase traffic and opportunities from around the world. <br><li> Ensure DevOps is correct, including IP detection. <br><li>The proper use of HREFLang, and Crawl Paths to increase traffic and revenue from around the globe.</ul>",,Bill Hunt,David Iwanow,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564367109,seoaware,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553264446-brett_tabke;1554730112-brett_tabke;1557873150-seoaware;1562690174-gena_tabery;1562690196-gena_tabery;1562690217-gena_tabery;1562690402-gena_tabery;1562793117-brett_tabke;1562850804-brett_tabke;1562874273-brett_tabke;1564367072-seoaware;1564367109-seoaware;,pubcon90
167,0,9,8,Tuesday,October,Conference Introduction,,Keynote Area - South Hall,,,Grid-Info,,Conference Introduction to Pubcon 2019,,Brett Tabke,,,,,,,,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564673063,brett_tabke,,2,,,,;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1405527528-;1407870340-;1407870351-;1435590477-;1435590487-;1438277392-gena_tabery;1444759775-;1457622031-brett_tabke;1457622045-brett_tabke;1499698583-gena_tabery;1540583482-brett_tabke;1564673063-brett_tabke;,pubcon90
323,1,22,8,Tuesday,October,Podcasting Guide,,Salon D,,Michelle Dvorak-Held,default,,"Our speakers will offer a step-by-step guide that dives deep into everything you need to know about starting a Podcast. From hosting, to equipment, to estimated costs per episode, to getting the right guests and much more.<br>This session will help anyone interested in Podcasting understand all the variables and things to consider before actually starting a Podcast. <br> Get answers to the questions that everyone is asking about Podcasting: What tools do you use to Podcast? How do you host Podcast episodes? Do you have to have a website? How do you get on Spotify, iTunes, and Google? Can you make money Podcasting? How do you build up listeners to your Podcast? What kind of equipment should I have? Is it really expensive to Podcast? Bring your questions and get started in this powerful marketing medium.",,Matt Siltala,Dave Rohrer,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564673827,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1549899483-brett_tabke;1549899488-brett_tabke;1549989174-brett_tabke;1557869287-seoaware;1561918163-brett_tabke;1562687425-gena_tabery;1562874047-brett_tabke;1564673715-gena_tabery;1564673827-gena_tabery;,pubcon90
182,1,66,8,Tuesday,October,Search and Social Reputation Management,,Salon B,,Mark Traphagen,default,,"Break down why Reputation Management is so important. Learn how consumers use reviews and other research during the purchase process, and how businesses can impact the buyer's decisions with careful planning.<p>See how Google (and maybe Bing) have baked/are in the process of baking reputation into general search and local search.<p>Learn how to monitor and manage your online reputation and determine what you can do in light of updates by Google and Bing. <p>Acquire references and resources to improve your online reputation management efforts.",,Tony Wright,Erin Jones,Matt Craine,,,1,1,1,1,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564674899,gena_tabery,,3,,,,1;1;1;1;1;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1527523585-brett_tabke;1527523803-brett_tabke;1528467826-brett_tabke;1528473612-brett_tabke;1528473664-brett_tabke;1528473701-brett_tabke;1528608304-brett_tabke;1528754695-seoaware;1528894184-brett_tabke;1528900709-brett_tabke;1536007171-seoaware;1536007215-seoaware;1536084243-gena_tabery;1549896247-brett_tabke;1552316791-brett_tabke;1552316796-brett_tabke;1552503745-brett_tabke;1557872141-seoaware;1562689849-gena_tabery;1562783723-brett_tabke;1562874248-brett_tabke;1564674899-gena_tabery;,pubcon90
923,1,22,8,Tuesday,October,Lead Generation,,Salon C,,Adam Riemer,default,,"Lead generation requires advertisers to blend a bit of art and science to succeed. Unlike ecommerce, our in-channel conversions may or may not lead to revenue for our companies. Our job is to test new strategies, find the avenues where we can generate good quality leads at a low enough cost, then leverage our strategies to help close the deal. <p>Learn how to:<br><li>Track and evaluate all channels to understand what is performing best. <br><li>Balance quality vs. quantity in lead generation to keep both your CPA low and your sales team happy. <br><li>Incorporate CRM data to optimize in channel strategies.<br><li>Operate beyond the initial lead to impact metrics further down the funnel to where the real money is made.",,Michelle Morgan,Greg Jarboe,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564675028,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1550591596-brett_tabke;1550591609-brett_tabke;1550591758-brett_tabke;1557872620-seoaware;1562508138-brett_tabke;1562686903-gena_tabery;1562686961-gena_tabery;1562687005-gena_tabery;1562687331-gena_tabery;1562687396-gena_tabery;1562687445-gena_tabery;1562687476-gena_tabery;1562688921-gena_tabery;1562783686-brett_tabke;1562793572-brett_tabke;1562874038-brett_tabke;1564675028-gena_tabery;,pubcon90
439,1,36,8,Tuesday,October,Link Building for Affiliates and Outreach,,Salon C,,Michelle Morgan,default,,"Find out how to get backlinks through building quality content, how to pull off affordable PR stunts, and learn how to avoid pitching to thousands of websites. Also, get tips on getting the content you need without asking for guest posts. Look at real-life examples and discover insights for creating strategies you can apply to your clients, websites or the company you work for.",,Adam Riemer,Loren Baker,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564675124,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1548873224-brett_tabke;1548873228-brett_tabke;1548873375-brett_tabke;1557869828-seoaware;1562607578-brett_tabke;1562796898-brett_tabke;1562796962-brett_tabke;1562874128-brett_tabke;1564675124-gena_tabery;,pubcon90
347,1,66,8,Tuesday,October,YouTube as Part of the Marketing Funnel,,Salon D,,Kristopher Jones,default,,"Many marketers and industries do not know how to reach the right audience and get views they want on YouTube. They also don't know how to use their videos as a marketing funnel.<br><li>Review YouTube's impact on SEO<br><li>Drink in effective content creation strategies - how to keep things conversion focused, and what to do when you lack ideas.<br><li>Study video optimizations tactics to deploy during and prior to the upload process (subtitles, descriptions, title selection &amp; targeting)<br><li>Learn how to utilize the video as an additional sales tool and drive traffic to the video via Facebook ads.",,Candice Harwood,Bryant Garvin,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564675572,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1550591741-brett_tabke;1557872977-seoaware;1562690112-gena_tabery;1562793164-brett_tabke;1562850850-brett_tabke;1562874265-brett_tabke;1564675506-gena_tabery;1564675538-gena_tabery;1564675572-gena_tabery;,pubcon90
930,1,36,8,Tuesday,October,International Optimization,,Salon E,,Rob Woods,default,,"Become versed in:<li>How to understand your International audience search behavior.<li>Ways to identify your International competitors.<li>How to establish the best Web structure depending on your target market.<li>How to localize your content and web experience.<li>Geolocating each of your Web versions to their relevant markets. <li>Setting hreflang correctly, growing your international popularity. <p>Explore real scenarios about achieving SEO success in competitive International markets. Topics include tools, criteria, common issues, and how to avoid common problems.",,Aleyda Solis,Patrick Stox,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564675849,gena_tabery,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1528462644-brett_tabke;1528473962-brett_tabke;1528609332-brett_tabke;1528732772-brett_tabke;1528733702-brett_tabke;1528733733-brett_tabke;1530023007-brett_tabke;1531327525-seoaware;1531327606-seoaware;1531327671-seoaware;1536008632-seoaware;1536079408-gena_tabery;1536079477-gena_tabery;1536079494-gena_tabery;1536079523-gena_tabery;1536079558-gena_tabery;1536079579-gena_tabery;1536768735-gena_tabery;1553519813-brett_tabke;1553519818-brett_tabke;1554995408-brett_tabke;1557870286-seoaware;1562688470-gena_tabery;1562688525-gena_tabery;1562688889-gena_tabery;1562689123-gena_tabery;1562770143-gena_tabery;1562770158-gena_tabery;1562793177-brett_tabke;1562874141-brett_tabke;1564675849-gena_tabery;,pubcon90
402,1,50,8,Tuesday,October,GA Strategies for Reaching Your Target Audience,,Salon F,,Adam Proehl,default,,"You can spend a lot of time and money on a persona study in the hopes of reaching customers that will result in conversions, or you can use Google Analytics to help you target the right audiences.<p> <p>In this session, Joe and Kenny will show you strategies that will help you create ads, without the guesswork, that will target the interests of your audience. <p><p>This session will cover:<br><li>How to use Google Analytics for awareness campaign targeting<br><li>How to utilize referral traffic to build upon direct placements<br><li> Understanding conversion data so you can find the placements that will push growth. <br><li>How to utilize URLs as custom affinity and custom intent audiences, and learn the value of custom affinity and intent audiences.<br><li> Not meeting impression share goals and expanding intelligently with the help of Google Analytics. <br><li>Looking at Affinity and In-Market reports to find out which interests targets should be tested first.<br><li>Segmenting Affinity and In-Market reports to figure out who we should be targeting. <br><li>How to use site search data to improve awareness campaign performance. <br><li>Real-life examples and how we can use audiences in Google Analytics to prove the value of Display and Video beyond assisted conversions.<br></ul>",,Joe Martinez,Kenny Hyder,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564676052,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1552881308-brett_tabke;1552915772-brett_tabke;1554998883-brett_tabke;1558041865-seoaware;1562083740-seoaware;1562083806-seoaware;1562770092-gena_tabery;1562770112-gena_tabery;1562788876-brett_tabke;1562793682-brett_tabke;1562874201-brett_tabke;1564676052-gena_tabery;,pubcon90
407,1,37,9,Wednesday,October,Man vs Machine: How to Remain Relevant in an Increasingly Automated World,,Salon A,,Joe Laratro,extra2,,"<br>A recent SEMrush study found that the most desired skill in a PPC practitioner is Excel: being able to run numbers and format creative, rather than strategize, empathize, and create content. Google's innovations have increasingly eaten into the need for ""assembly-line"" practitioners, introducing tools that create simple ads and formulaic extensions, run bids, and will ""run the account"" on businesses' behalf. Some examples of Google's innovations include:<li>AI crafted ads that get favored placements on SERPs <br><li>	""Smart Campaigns"" and ""Goal"" driven campaigns that limit human control over ROI.<br><li>	AI driven A/B tests <br><li>	Auto-opting into bidding strategies <br><br>We live in an automated world and the practitioners who will thrive already embrace a degree of that automation. In this data-driven and action item packed session, learn:<br><li>What tasks are safe to delegate to automation (bidding, rules, some extensions), and which tasks should stay in human hands (testing, creative, keyword/audience analysis).<br><li>	A clear ""if/then"" guide to all automation settings (goals, bidding, creative, and rules) and how/when to opt in and out of them.<br><li>	How to learn from AI/automation via dynamic search ads (DSA) and network generated audiences like in-market, so you can conduct data-driven query and auction price analysis. <br><br>Empower yourself to take greater control over your accounts and career.",Solo spotlight main stage talk. Thanks Navah!,Navah Hopkins,,,,,1,1,,,,,on,,,,,,,on,,,,,,,,,,,,,https://www.pubcon.com/images/navah-hopkins-wordstream-pubcon-vegas.png,,,1564677386,gena_tabery,,1,,,,1;;1;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1540584346-brett_tabke;1540584364-brett_tabke;1549463752-brett_tabke;1549463771-brett_tabke;1553006760-brett_tabke;1557955784-seoaware;1561423304-brett_tabke;1562076678-brett_tabke;1562079504-brett_tabke;1562691155-gena_tabery;1562691182-gena_tabery;1562774889-gena_tabery;1562875503-brett_tabke;1562875513-brett_tabke;1563393964-brett_tabke;1564677154-gena_tabery;1564677205-gena_tabery;1564677250-gena_tabery;1564677274-gena_tabery;1564677309-gena_tabery;1564677341-gena_tabery;1564677368-gena_tabery;1564677386-gena_tabery;,pubcon90
935,1,27,10,Thursday,October,Bing - Quality Raters Guidelines,,Salon A,,Joe Laratro,default,,"Join Bing Senior Program Manager Nagu Rangan, in charge of content quality, for an open conversation on SEO, why understanding the search quality raters guidelines is crucial to long-term success and how you can still optimize for the machines without chasing the latest fad or risking dreaded ranking penalties.<br> <br>Learn:<br>- How Bing is using its own set of search quality raters guidelines to improve the Bing search ranking algorithm and evaluate search relevance.<br>- How Bing thinks about SEO as a bridge between search quality and actual rankings.<br>- How much SEO is too much SEO and how optimizing solely for the machine can be a slippery slope towards webmaster guidelines violations and long-term ranking penalties.",added Rohit Nargunde to this session.,Nagu Rangan,Rohit Nargunde,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,https://www.pubcon.com/images/Nagendran-Rangan-bing-pubcon.png,,,1564678189,brett_tabke,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1559140679-brett_tabke;1559140682-brett_tabke;1559140725-brett_tabke;1561423311-brett_tabke;1562077980-brett_tabke;1562079500-brett_tabke;1562691973-gena_tabery;1562875430-brett_tabke;1563900067-brett_tabke;1564677983-brett_tabke;1564677997-brett_tabke;1564678119-brett_tabke;1564678130-brett_tabke;1564678189-brett_tabke;,pubcon90
371,1,37,9,Wednesday,October,In-house Content Strategy,,Salon C,,Joe Youngblood,default,,"What does a good content strategy look like anymore? It is fair to say that a one-size-fits-all approach to creating one won't work. SEO copywriting circa 2006 did an effective job of creating content bloat that haunts us even now. <p>A single-channel approach creates an inconsistent hodgepodge in the user experience. SEO can take some (if not the bulk) of the responsibility for much of the bad content online, and it is SEO that can turn everything around.<p>Go beyond keyword research and discover how large enterprise SEOs are helping their organizations go beyond keyword research, beyond obsessing over search engine algorithm changes, and into a digital experience optimization mindset. <p>Find out how to empower as many people in your organization as possible. With ample access to data, and by centering everyone's attention on the user and the Buyer's Journey, organizations are able to unify their brand's efforts in all channels and begin to rectify the issue of content for content's sake.",,Keith Goode,Topher Kohan,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564678647,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1552409342-brett_tabke;1554995376-brett_tabke;1557954022-seoaware;1562691260-gena_tabery;1562775237-gena_tabery;1562790851-brett_tabke;1562793285-brett_tabke;1562874882-brett_tabke;1564678647-gena_tabery;,pubcon90
149,1,58,9,Wednesday,October,Mobile-first Indexing and SEO - and AMP,,Salon D,,Erin Jones,default,,"With over 50% of organic traffic now coming from mobile devices, why are companies still focused on desktop UX? The shift toward mobile is killing SEO in the fact that both CTR and conversion rates are much lower than desktop.<p>Dive into some of the modern practices that are driving CTR and conversions on mobile and also expose strategies that will help you survive in today's mobile-first world. Soak up the data, insights, and takeaways this session will provide.",,Brian Mcdowell,Kenichi Suzuki,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564678912,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1547132618-brett_tabke;1547132986-brett_tabke;1553170584-brett_tabke;1557949185-seoaware;1562691677-gena_tabery;1562775385-gena_tabery;1562793035-brett_tabke;1562798339-brett_tabke;1562798374-brett_tabke;1562798383-brett_tabke;1562874963-brett_tabke;1564678912-gena_tabery;,pubcon90
944,1,37,9,Wednesday,October,SERP Analysis and Content that Ranks,,Salon D,,Brian McDowell,default,,"Google's algorithm might be a black box. But by studying successful websites, we can start to reverse-engineer their ranking factors and optimization strategies that work.<p>Statistical relevance allows us to create effective SEO strategies. New content analysis tools provide insights on how Google processes (and understands) content.<br><p> Discover competitors' strategies to gain insights; learn how to determine whether Google gets the topic, sentiment, and intent of your content; review the tools you can use to gain the data you need; and uncover how to look at keywords and the variations like the pros. <br>",,Viola Eva,Roger Montti,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564679029,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1547132922-brett_tabke;1547132952-brett_tabke;1554995782-brett_tabke;1555000084-brett_tabke;1557954805-seoaware;1562016621-brett_tabke;1562691287-gena_tabery;1562691297-gena_tabery;1562775347-gena_tabery;1562793289-brett_tabke;1562874874-brett_tabke;1564679029-gena_tabery;,pubcon90
318,1,37,9,Wednesday,October,Facebook Analytics,,Salon F,,Marty Weintraub,default,,"What is the data you haven't looked at but you could be using?[p]The attribution war rages on between the platforms and Google Analytics, but marketers can miss the most important part of some of that information: patterns.[p]In our numbers-obsessed, bottom-line driven, direct response world, the myopic focus on squeezing a fast return from every penny can be a detriment. The ability to scale, expand, and truly understand the user behavioral patterns behind Facebook users gets lost in the last-click environment of Analytics. Even Facebook's native view is a curtain, with the most interesting things hiding far behind it within Facebook Analytics.[p]<li>Learn how to set up your Facebook Analytics account.[br]<li>Look for patterns between actions performed to open new funnel targeting ideas.[br]<li>Create cohorts and view their retention over time.",This session was so well received in Florida - Lets do it again!,Susan Wenograd,Mary Hartman,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564679536,gena_tabery,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1539104658-brett_tabke;1539106990-brett_tabke;1541099825-seoaware;1541193696-seoaware;1541265290-brett_tabke;1541274021-brett_tabke;1541521999-gena_tabery;1541696123-gena_tabery;1541696171-gena_tabery;1541696207-gena_tabery;1541696226-gena_tabery;1542048749-brett_tabke;1548177278-gena_tabery;1552316662-brett_tabke;1552316674-brett_tabke;1552316683-brett_tabke;1557955527-seoaware;1562691500-gena_tabery;1562691541-gena_tabery;1562783771-brett_tabke;1562874857-brett_tabke;1564679536-gena_tabery;,pubcon90
116,1,28,9,Wednesday,October,Competitive Research,,Salon F,,Susan Wenograd,default,,"Everyone knows about the Google Ads Auction Insights tool. Everyone has used online SEO tool services to snoop on competitors. But due to scandals (i.e. Cambridge Analytica) and governmental pressure, advertisers today have an unprecedented view into what competitors are doing with their digital advertising efforts. This session will cover everything you need to know about competitive research. <br>From an advertising perspective, explore:<li>Using scripts to pull Auction Insights data automatically from Google Ads, graph it &amp; help you easily identify major shifts in competitor behavior<br><li> Getting into competitors' best audiences so they basically gift wrap their best stuff and send it to you.<br><li> Researching your competitors Facebook advertising efforts to keep your social game on point.<br><lo> Tapping into the new Bing Competition tab.<br><br><br>From an SEO perspective:<br><li>Different methods to perform an in-depth strategic analysis for Local SEO businesses search optimization.<br><li>Diagnosing why certain businesses rank at the top of the SERPs in your local niche and how to reverse engineer it and apply that knowledge to your site.<br><li>Analyzing data to determine areas of opportunities for potential quick wins.<br><li>How to find SEO vulnerabilities of your top competitors and how to use that to your advantage.<br><li>Why building Authority matters in local and different ways to build it <br><li>How to utilize old school PR tactics to get publicity for your local client.<br><li>Signals you may be ignoring but shouldn't.<br><li>Top Tools to utilize for Local SEO.<br>",,Robert Brady,Shelly Fagin,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564679647,gena_tabery,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1548872782-brett_tabke;1548873390-brett_tabke;1549897296-brett_tabke;1549898894-brett_tabke;1554995151-brett_tabke;1557964902-seoaware;1562690715-gena_tabery;1562690790-gena_tabery;1562690858-gena_tabery;1562690898-gena_tabery;1562690929-gena_tabery;1562690975-gena_tabery;1562691042-gena_tabery;1562781317-brett_tabke;1562794491-seoaware;1562874822-brett_tabke;1564679615-gena_tabery;1564679647-gena_tabery;,pubcon90
184,1,37,9,Wednesday,October,Merging Psychology and Content Creation,,Salon E,,Thomas Ballantyne,default,,"Examine four psychological categories to create micro-targeted, content-based behaviors of prospective site visitors. [br]Amplify your marketing campaign performance using psychology and science of the crowd.[br]Study how to leverage the power of the crowd to amplify the visibility of your brand in any channel. Grow the audience you need to support your crowdfunding campaign, startup, ECommerce website, business or brand.",drafted Thomas to moderate this panel of pro's.,Michael Bonfils,Rebecca Murtagh,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564680307,brett_tabke,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1463065790-brett_tabke;1479128115-brett_tabke;1479128149-brett_tabke;1479128559-brett_tabke;1479128687-brett_tabke;1481725344-brett_tabke;1481732828-gena_tabery;1483458742-brett_tabke;1485371404-gena_tabery;1485371422-gena_tabery;1497296699-brett_tabke;1497296762-brett_tabke;1499253503-brett_tabke;1499804935-brett_tabke;1552316861-brett_tabke;1557955157-seoaware;1558041911-seoaware;1562075423-brett_tabke;1562691378-gena_tabery;1562691397-gena_tabery;1562691418-gena_tabery;1562873429-brett_tabke;1562874866-brett_tabke;1564680294-brett_tabke;1564680307-brett_tabke;,pubcon90
921,1,68,9,Wednesday,October,Content Marketing and PPC,,Salon E,,Jake Bohall,default,,"Organic content marketing is the long term goal. The question remains, how do you gain enough traction with your audience to make it self-sustaining. This session will look at how to lift your content marketing efforts with targeted PPC ads.","added Liz Willits here. Brit leans towards PPC and looks like Liz leans towards content marketing. I think that makes you two perfect for this session. If you would converse and let me know an updated description that reflects what you two will talk about, I will update here. Thanks!",Brittni Swenson,Liz Willits,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564682206,brett_tabke,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1561382391-brett_tabke;1561382407-brett_tabke;1561423368-brett_tabke;1561423383-brett_tabke;1561898745-brett_tabke;1562691785-gena_tabery;1563378458-brett_tabke;1563378501-brett_tabke;1563378568-brett_tabke;1564681898-brett_tabke;1564682165-brett_tabke;1564682168-brett_tabke;1564682206-brett_tabke;,pubcon90
335,1,58,9,Wednesday,October,SEO and Content Marketing,,Salon E,,Ann Smarty,default,,"Tips for writing smarter content that ranks well on Google and brings more visitors to your site, while still aligning with your content marketing goals. <p>Learn how to choose smart, targeted keywords, and how to find semantically related terms to use in your copy (and how to use them properly). Plus, learn how to build links back to your site by writing good, well-optimized content.",,Chris Boggs,,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564769498,brett_tabke,,2,,,,1;1;1;1;1;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1497365996-brett_tabke;1497377231-brett_tabke;1499282784-brett_tabke;1499365144-brett_tabke;1499699110-gena_tabery;1499734712-seoaware;1499870304-brett_tabke;1527514197-brett_tabke;1527514205-brett_tabke;1527523648-brett_tabke;1527528000-brett_tabke;1527528001-brett_tabke;1528477691-brett_tabke;1528900820-brett_tabke;1538068663-brett_tabke;1548875794-brett_tabke;1549896263-brett_tabke;1554997193-brett_tabke;1554997199-brett_tabke;1557956370-seoaware;1562790575-brett_tabke;1562793691-brett_tabke;1562874978-brett_tabke;1562874981-brett_tabke;1564679222-gena_tabery;1564769498-brett_tabke;,pubcon90
132,1,37,9,Wednesday,October,Content Marketing and Sustainable Link Building Strategies,,Salon B,,Chris Boggs,default,,"Link building is hard, and it is only going to get harder. If you want to succeed at SEO in 2019, you need to be earning links which your competitors can't copy, and that means editorial links from the world's biggest publishers. Yet, many content marketing and digital PR campaigns fail to earn links at scale and fail to meet KPIs. <br>Look at ways to run a linking campaigns:<br><li> Why Simple Campaigns Often Earn More Links<br><li> How to Make Your Content Relevant to Multiple Countries &amp; Regions<br><li> How to Launch Campaigns Which Can Be Updated Periodically<br><li> Where to Find Trusted &amp; Authoritative Data<br><li> How to Find the Right Journalists to Pitch To<br><li> What a Great Outreach Email Looks Like<br><li> How to Turn Unlinked Brand Mentions Into Links<br></ul>",,Jake Bohall,Erik Stafford,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564771277,seoaware,,2,,,,1;;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1550588696-brett_tabke;1550588700-brett_tabke;1553171075-brett_tabke;1554997104-brett_tabke;1554998670-brett_tabke;1557964370-seoaware;1562691806-gena_tabery;1562770058-gena_tabery;1562790598-brett_tabke;1562793687-brett_tabke;1562874891-brett_tabke;1562874898-brett_tabke;1562896055-seoaware;1563291085-brett_tabke;1563291129-brett_tabke;1564677638-gena_tabery;1564771277-seoaware;,pubcon90
969,1,27,10,Thursday,October,Site Reviews: Open Call,,Salon G,,Ryan Jones,SiteReview,,"Our experts will examine whatever issues you have in this live site review session. Bring your business card to the moderator or any panelist at the beginning of the session to have your site or strategies reviewed, or simply watch and learn as panelists examine PPC techniques and answer questions. <br>Site reviews are first-come, first-served and only so many sites can be reviewed in an hour, so get there early.",added Jim banks,Chris Boggs,Jim Banks,,Viola Eva,Casie Gillette,1,1,1,1,1,1,on,,,,,,,on,,,,,,,,,,,,,,,,1564778765,brett_tabke,,5,,,,1;;1;1;;1;1;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1553006614-brett_tabke;1553006685-brett_tabke;1557874314-seoaware;1562687700-gena_tabery;1562791355-brett_tabke;1562791393-brett_tabke;1562791411-brett_tabke;1562874082-brett_tabke;1562874741-brett_tabke;1563302807-brett_tabke;1563302812-brett_tabke;1563302819-brett_tabke;1563302889-brett_tabke;1563303088-brett_tabke;1563807863-brett_tabke;1563808416-brett_tabke;1563808430-brett_tabke;1563808456-brett_tabke;1563808465-brett_tabke;1563809869-brett_tabke;1563810563-brett_tabke;1563900664-brett_tabke;1564769509-brett_tabke;1564778757-brett_tabke;1564778765-brett_tabke;,pubcon90
351,1,50,8,Tuesday,October,International Market Tactics and Strategies,,Salon E,,Jim Banks,default,,"Learn strategies to target, create and manage content for multiple countries. This session will discuss using scalable solutions to save resources and to manage them effectively without missing out on market-specific unique business opportunities. Speakers will discuss how various strategies have worked for their clients. <p> In this session, our speakers will look at how to use internet marketing, specifically Search, Social and Content Marketing tactics, to help consumers around the world find your company.",,Michael Bonfils,Elmer Boutin,,,,1,1,1,,,,on,,,,,,,on,,,,,,,,,,,,,,,,1564778901,brett_tabke,,2,,,,1;1;1;1;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1519917411-brett_tabke;1527510204-brett_tabke;1528463126-brett_tabke;1528610170-brett_tabke;1528610454-brett_tabke;1528900529-brett_tabke;1535575267-seoaware;1535576379-seoaware;1535576694-seoaware;1548873385-brett_tabke;1557871597-seoaware;1562793078-brett_tabke;1562874211-brett_tabke;1564769488-brett_tabke;1564778901-brett_tabke;,pubcon90
367,1,35,10,Thursday,October,FAIL! Top Search and Social Mistakes,,Salon C,,Mary Davies,default,,"No one wants to fail, but too many businesses do when it comes to SEO and social. [p]Learn from the often painful mistakes others have made, and discover strategies that will help you avoid miscalculations that can cost you time, effort, a return on investment, and your company's reputation.<p>SEO is always changing. What worked six months ago might not work now, and often, content on the web is not accurate. Identify common SEO mistakes and pick up tactical tips to fix issues that are critical for success. [p]Explore tips on how to stay up-to-date on SEO best practices.<p>The impact social media can have on a business is massive, but say the wrong thing and your business can take a beating. Come see some funny and sad social media mistakes.<p>Find out how your business can avoid mistakes, and learn strategies for hiring the right kind of people to manage your social accounts.",,Ryan Jones,Melissa Fach,Simon Heseltine,,,1,1,1,1,,,on,,,,,,,on,,,,,,,,,,,,,,,,1565018980,gena_tabery,,3,,,,1;1;1;1;1;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,1539107575-brett_tabke;1541192457-seoaware;1541263063-brett_tabke;1541274110-brett_tabke;1541340871-brett_tabke;1541341283-brett_tabke;1541388662-seoaware;1541429985-seoaware;1541525149-gena_tabery;1541525358-gena_tabery;1542048391-brett_tabke;1542048395-brett_tabke;1542048897-brett_tabke;1543946738-gena_tabery;1548873387-brett_tabke;1552503689-brett_tabke;1552503695-brett_tabke;1552503697-brett_tabke;1552503701-brett_tabke;1558035714-seoaware;1562788946-brett_tabke;1562875114-brett_tabke;1565018980-gena_tabery;,pubcon90
